"region","Year","rented","vacant","count","vac_rate","predict_vac_rate"
6280,1997,22726.168971,2471.6195082,200,0.0980887473613109,0.0540149344215425
6280,1999,15626.5084531,1532.9262018,196,0.0893343069063328,0.0548821029885079
6280,2001,37225.5460613,1463.9039549,202,0.037837290379859,0.0597065571718122
6280,2003,37268.8733685,3342.3386404,200,0.0823008837970047,0.0693316709219231
6280,2005,31930.0073988,3772.885188,189,0.10567449622821,0.076985082896331
6280,2007,31724.3066817,5859.2700912,163,0.155899746493125,0.0948364320452058
6280,2009,33647.2008427,3261.2354139,162,0.088360162192372,0.0733159812882735
6280,2011,53359.75711613,2152.6395066,185,0.0387776359437269,0.0745156265120001
6280,2013,52594.1148118,1780.6566004,187,0.0327478452626741,0.0716478836918819
6780,1985,44902.32,5119.68,180,0.102348566630683,0.0333585757793056
6780,1987,47413.82,1549.74,149,0.0316508848621301,0.0230132817715248
6780,1989,68992.54,0,197,0,0.0395508179302466
6780,1991,56770.73,4040.96,163,0.0664503814973733,0.0373403398724229
6780,1993,50463.15,3437.19,206,0.0637693565569345,0.0355593456280275
6780,1995,59175.34,3315.92,174,0.0530621402096869,0.0299113562336598
6780,1997,58207.9461186,2589.3371646,161,0.0425896853406854,0.0383419682348055
6780,1999,68683.5022524,0,160,0,0.0392091368017709
6780,2001,62883.0931956,2917.6705079,161,0.0443409824397647,0.0440335909850752
6780,2003,49651.6256053,1963.6657313,164,0.0380442632493208,0.0536587047351861
6780,2005,41877.6773592,0,160,0,0.061312116709594
6780,2007,58215.0125421,4664.4785426,137,0.074181238781288,0.0791634658584688
6780,2009,67033.9704913,6409.9255835,156,0.0872764916634014,0.0576430151015365
6780,2011,92047.2695236,4430.0823864,176,0.0459183663180624,0.0588426603252631
6780,2013,111273.9879725,3589.3285716,172,0.0312486934871146,0.0559749175051449
7040,1985,27605.04,0,175,0,0.070280096580055
7040,1987,22788.96,6274.33,173,0.215885056371801,0.0599348025722742
7040,1989,30310.78,0,180,0,0.076472338730996
7040,1991,34095.66,3509.03,181,0.0933136265715792,0.0742618606731724
7040,1993,27846.11,3961.75,204,0.124552547703618,0.0724808664287769
7040,1995,37471.44,1967.3,180,0.0498824252498939,0.0668328770344093
7040,1997,32336.9354048,1851.3313749,169,0.0541510743094841,0.0752634890355549
7040,1999,38231.8335275,0,168,0,0.0761306576025204
7040,2001,43479.8099367,7267.7950034,165,0.143214542084864,0.0809551117858247
7040,2003,28121.4173832,4355.7985001,161,0.134118593039244,0.0905802255359355
7040,2005,40025.80613,4132.1310431,168,0.093576179224631,0.0982336375103434
7040,2007,45829.7475403,0,146,0,0.116084986659218
7040,2009,47639.5258135,6117.0248902,144,0.113791246092339,0.094564535902286
7040,2011,54661.91101345,5466.4783745,159,0.0909134342386944,0.0957641811260126
7040,2013,52590.38171022,6564.4007396,159,0.110969907550053,0.0928964383058944
7320,1985,53248.89,0,200,0,0.0219704957420898
7320,1987,64029.53,1992.95,177,0.0301859306103012,0.011625201734309
7320,1989,79874,3087.04,216,0.0372107196341801,0.0281627378930308
7320,1991,67417.86,3402.48,185,0.0480438246978199,0.0259522598352072
7320,1993,73699.5,3981.93,227,0.0512597412277297,0.0241712655908117
7320,1995,93331.92,3774.59,192,0.0388706174282239,0.0185232761964441
7320,1997,94969.9070475,2606.6848779,185,0.0267142439233057,0.0269538881975897
7320,1999,81485.5471513,3842.2931344,178,0.0450297713095163,0.0278210567645551
7320,2001,84851.4298121,2980.5761208,184,0.0339349658378181,0.0326455109478594
7320,2003,78516.7335422,1963.6657313,197,0.0243993040420536,0.0422706246979703
7320,2005,87379.063978,2219.3444652,183,0.0247699094633688,0.0499240366723782
7320,2007,83676.0890107,1406.9942765,165,0.0165367100267236,0.067775385821253
7320,2009,104136.1088245,7265.0899541,176,0.065215545557447,0.0462549350643208
7320,2011,120320.6111835,1467.462435,199,0.0120493114916721,0.0474545802880474
7320,2013,114321.4193626,6565.7568677,210,0.0543130964957912,0.0445868374679292
7360,1985,26674.21,0,137,0,0.0249447493580498
7360,1987,30878.32,0,106,0,0.014599455350269
7360,1989,38524.65,0,146,0,0.0311369915089908
7360,1991,24987.51,1701.24,104,0.0637437122383026,0.0289265134511671
7360,1993,45081.46,0,181,0,0.0271455192067717
7360,1995,40838.22,0,108,0,0.0214975298124041
7360,1997,43794.3273394,0,111,0,0.0299281418135497
7360,1999,41056.8121719,0,118,0,0.0307953103805151
7360,2001,20780.283819,5898.2466287,118,0.221085889279501,0.0356197645638194
7360,2003,17982.240732,1247.5765488,115,0.0648771920493307,0.0452448783139303
7360,2005,13586.4847884,1286.9694531,112,0.0865279465148782,0.0528982902883382
7360,2007,35772.9732848,1406.9942765,98,0.0378428053811568,0.070749639437213
7360,2009,35786.3646856,0,97,0,0.0492291886802807
7360,2011,47408.1332041,1425.4235107,109,0.0291894264229989,0.0504288339040074
