"region","Year","rented","vacant","count","vac_rate","predict_vac_rate"
26420,2003,56621.2015462,11448.1457685,256,0.168183568964936,0.107580053318776
26420,2005,76974.2837742,7284.7321989,242,0.0864564119906845,0.110320402769458
26420,2007,73866.8746684,7630.5456136,227,0.0936292901934385,0.134787292833098
26420,2009,105708.5358895,7198.021852,211,0.063752026418872,0.115711039365745
26420,2011,98162.5913416,8424.0199385,267,0.0790345038399095,0.118156199427397
26420,2013,112644.4881519,6348.0671455,279,0.0533484395694686,0.114279499220621
26420,2015,944739.337384,87407.18643396,6524,0.0846848624850633,0.0982868438468416
26420,2017,882391.76240512,100137.39436548,6292,0.10191798754819,0.112524825598453
26420,2019,897807.21516912,159337.94522908,6012,0.150724754932484,0.12393262145566
31080,1985,318182.46,6828.52,745,0.0210101209503753,0.0281502049684185
31080,1987,318768.09,8770.89,655,0.0267781562976107,0.0156945736736293
31080,1989,320317.74,17312.47,764,0.0512764245829779,0.0348794391793026
31080,1991,304832.51,13589.57,658,0.0426778507319593,0.0348347994088217
31080,1993,276857.07,34666.39,807,0.111280190583399,0.023889272451636
31080,1995,359755.9,17010.88,1541,0.0451496281068092,0.0230835243454567
31080,1997,382028.57105,11950.5081263,616,0.030332849529181,0.0315813117129723
31080,1999,351051.29822167,10096.58228864,1469,0.0279569196816919,0.0290769632789759
31080,2001,311102.9943681,4282.1473425,603,0.0135775176955842,0.0390546807437048
31080,2003,286779.76220644,17607.80466867,1493,0.0578466619035543,0.0443143625379131
31080,2005,268371.2700936,6603.8602975,576,0.0240162093499411,0.0470547119885948
31080,2007,267596.7520878,5575.8273909,503,0.0204113729186892,0.0715216020522349
31080,2009,277971.2280904,13070.6745147,529,0.0449099404508599,0.0524453485848815
31080,2011,325629.92780213,9790.68350291,1694,0.0291892721345204,0.0548905086465334
31080,2013,304666.55203488,17389.8586724,622,0.0539963127397759,0.0510138084397578
31080,2015,984239.61787328,33609.45799516,2484,0.0330200800806191,0.0350211530659784
31080,2017,924029.0367849,49319.5435328,2576,0.0506699701731749,0.0492591348175894
31080,2019,1016083.61039938,46961.65456974,2462,0.0441765333210944,0.0606669306747967
33100,1985,75703.3,5917.72,339,0.0725024019547906,0.0505247629906299
33100,1987,100078.95,1959.86,287,0.0192070056481451,0.0380691316958407
33100,1989,96508.87,6714.77,349,0.0650506996265584,0.0572539972015139
33100,1991,90816.44,7135.15,290,0.0728436363309672,0.0572093574310331
33100,1993,81728.13,12903.22,388,0.136352487838333,0.0462638304738474
33100,1995,85734.6,7032.56,311,0.0758087236905819,0.045458082367668
33100,1997,93833.0978517,4951.6803101,297,0.0501259445254776,0.0539558697351836
33100,1999,74675.9139702,1844.5142389,283,0.0241048603891718,0.0514515213011873
33100,2001,77044.4062937,6553.6236233,298,0.0783944744847067,0.0614292387659161
33100,2003,107594.9917655,3155.4853474,297,0.0284918442760592,0.0666889205601245
33100,2005,83405.3796204,7201.1409823,281,0.079477072228347,0.0694292700108061
33100,2007,123873.6536601,5883.7096468,271,0.0453439365354854,0.0938961600744463
33100,2009,109927.0995997,12216.8045625,262,0.100019764770879,0.0748199066070929
33100,2011,126706.26034451,2112.3143174,292,0.0163975911311227,0.0772650666687448
33100,2013,134452.13310074,9218.9962543,305,0.0641673542602844,0.0733883664619691
33100,2015,499863.08841684,35204.74956975,3318,0.065794927428683,0.0573957110881898
33100,2017,472217.90662218,37644.17216634,3135,0.0738320689700754,0.0716336928398008
33100,2019,524811.8591298,38706.42625035,3411,0.0686870812439362,0.0830414886970081
35620,1985,87640.67,3527.27,1080,0.0386898069650362,0.0468284973803545
35620,1987,92686.25,5191.41,913,0.0530397845637094,0.0343728660855653
35620,1989,113737.82,17395.47,1202,0.132654873526013,0.0535577315912385
35620,1991,90306.58,6284.16,899,0.065059652716192,0.0535130918207577
35620,1993,105259.34,0,1195,0,0.042567564863572
35620,1995,108414.48,3271.98,940,0.029296120586148,0.0417618167573926
35620,1997,130317.5685797,3707.4292623,864,0.0276622221376241,0.0502596041249082
35620,1999,139816.01524468,4632.217814,912,0.0320683591340174,0.0477552556909119
35620,2001,200685.6799198,7543.0189782,917,0.0362246847726543,0.0577329731556407
35620,2003,165433.85009338,9999.15828442,970,0.056997017704254,0.0629926549498491
35620,2005,148687.2594922,14867.9001903,905,0.0909045010818502,0.0657330044005308
35620,2007,133396.1500468,20925.4470199,821,0.135596361219977,0.0901998944641709
35620,2009,138673.00222944,15473.11994191,894,0.100379560146897,0.0711236409968175
35620,2011,193408.32484332,21274.4089366,935,0.0990969723648538,0.0735688010584694
35620,2013,83267.9691684,2858.1989278,815,0.0331861847679963,0.0696921008516938
35620,2015,3460748.1271064,153645.159008,7480,0.0425092531015555,0.0536994454779144
35620,2017,2767441.07499144,180002.8779504,6440,0.0610708399631278,0.0679374272295254
35620,2019,2774326.8309952,264648.5077312,7216,0.0870847829394072,0.0793452230867327
37980,1985,18778.98,0,324,0,0.0517176447590214
37980,1987,22764.49,1918.95,260,0.0777424054345748,0.0392620134642322
37980,1989,31678.38,0,335,0,0.0584468789699055
37980,1991,35293.08,3832.54,245,0.0979547416756591,0.0584022391994246
37980,1993,38967.24,1660.91,351,0.0408807686296324,0.0474567122422389
37980,1995,39041.45,1037.1,618,0.0258766846604979,0.0466509641360596
37980,1997,67144.6482402,4025.2132769,337,0.0565578348910074,0.0551487515035752
37980,1999,38933.09396073,3422.18612292,736,0.0807971548331475,0.0526444030695788
37980,2001,47385.6393307,2896.6532512,352,0.057607819820107,0.0626221205343077
37980,2003,42154.97018482,2890.55995067,762,0.0641697398604399,0.067881802328516
37980,2005,44564.59375666,2548.7803494,369,0.0540988710267763,0.0706221517791977
37980,2007,42114.69879185,1464.8175228,310,0.0336125236504191,0.0950890418428378
37980,2009,43097.71729318,2282.22093429,946,0.0502914068073476,0.0760127883754844
37980,2011,45276.74137819,2825.16436435,418,0.0587328988475295,0.0784579484371363
37980,2013,56859.15851414,7133.44968623,1609,0.111473026132864,0.0745812482303607
37980,2015,132592.55958826,10226.0117514,2084,0.0716014146863286,0.0585885928565813
37980,2017,136586.46418334,12207.38598092,1948,0.0820422750499684,0.0728265746081923
37980,2019,123617.91387326,8461.05087234,1562,0.0640605480867979,0.0842343704653996
38060,1985,67684.79,3413.88,204,0.0480160880646572,0.0666267128459766
38060,1987,53290.4,7971.8,206,0.130125917776378,0.0541710815511874
38060,1989,61094.09,9062.99,230,0.129181402646746,0.0733559470568606
38060,1991,70430.3,3439.78,220,0.0465652670201521,0.0733113072863798
38060,1993,78140.28,2264.62,248,0.0281651988871325,0.0623657803291941
38060,1995,83553.21,4073.2,239,0.0464837028014728,0.0615600322230147
38060,1997,96075.428867,4068.4342189,239,0.0406258965205909,0.0700578195905304
38060,1999,73351.2579357,2647.1423751,231,0.0348315538784284,0.067553471156534
38060,2001,66598.4076094,2854.764895,251,0.041103448439582,0.0775311886212628
38060,2003,78445.6763015,5613.85920491,262,0.066784323409471,0.0827908704154712
38060,2005,91916.9602126,5167.0444789,269,0.0532224077006209,0.0855312198661529
38060,2007,71425.7303331,10818.6176992,265,0.131542385076129,0.109998109929793
38060,2009,86025.3036756,12832.62697298,269,0.129808775975672,0.0909218564624396
38060,2011,111069.12701048,18589.0291217,307,0.143369531668717,0.0933670165240915
38060,2013,124171.7459288,11899.4393567,291,0.087450104382739,0.0894903163173159
38060,2015,217525.02342397,13769.70397506,1567,0.059533151187249,0.0734976609435365
38060,2017,194834.92599582,20567.42756375,1522,0.0954837643315816,0.0877356426951475
38060,2019,180535.08509527,21258.28946395,1461,0.105346815822793,0.0991434385523548
40140,1985,44902.32,5119.68,180,0.102348566630683,0.0502218782155261
40140,1987,47413.82,1549.74,149,0.0316508848621301,0.0377662469207369
40140,1989,68992.54,0,197,0,0.0569511124264101
40140,1991,56770.73,4040.96,163,0.0664503814973733,0.0569064726559293
40140,1993,50463.15,3437.19,206,0.0637693565569345,0.0459609456987436
40140,1995,59175.34,3315.92,174,0.0530621402096869,0.0451551975925643
40140,1997,58207.9461186,2589.3371646,161,0.0425896853406854,0.0536529849600799
40140,1999,68683.5022524,0,160,0,0.0511486365260835
40140,2001,62883.0931956,2917.6705079,161,0.0443409824397647,0.0611263539908123
40140,2003,49651.6256053,1963.6657313,164,0.0380442632493208,0.0663860357850207
40140,2005,41877.6773592,0,160,0,0.0691263852357024
40140,2007,58215.0125421,4664.4785426,137,0.074181238781288,0.0935932752993425
40140,2009,67033.9704913,6409.9255835,156,0.0872764916634014,0.0745170218319891
40140,2011,92047.2695236,4430.0823864,176,0.0459183663180624,0.076962181893641
40140,2013,111273.9879725,3589.3285716,172,0.0312486934871146,0.0730854816868654
40140,2015,234219.65988883,23980.47246141,1820,0.0928755235062439,0.057092826313086
40140,2017,197093.9338663,16304.18556566,1784,0.076402667507379,0.071330808064697
40140,2019,182323.36112249,12151.09229074,1793,0.0624816888669726,0.0827386039219043
41860,1985,97742.88,6827.76,392,0.0652932792607944,0.022600887270137
41860,1987,111094.2,5092.43,304,0.04382974185584,0.0101452559753477
41860,1989,120709.29,2870.2,412,0.0232255368589076,0.029330121481021
41860,1991,109302.84,3402.48,304,0.0301891694198641,0.0292854817105401
41860,1993,125780.64,1717.31,446,0.0134693146046662,0.0183399547533544
41860,1995,120451.69,1319.77,292,0.0108380896476071,0.0175342066471751
41860,1997,112657.9126006,1312.0162956,278,0.0115119515148153,0.0260319940146907
41860,1999,125797.7493709,2614.0432697,312,0.0203567228207475,0.0235276455806944
41860,2001,92094.5243661,11593.3423165,312,0.111810018736218,0.0335053630454232
41860,2003,83564.3864898,4652.7108016,307,0.0527415993549538,0.0387650448396315
41860,2005,87100.5435913,1286.9694531,298,0.0145605347268173,0.0415053942903132
41860,2007,115558.3051431,5107.9742557,264,0.042331414220689,0.0659722843539533
41860,2009,108534.5470334,5238.0719064,275,0.0460398288728116,0.0468960308866
41860,2011,133220.3281284,10104.0813478,309,0.0704979799653586,0.0493411909482518
41860,2013,137562.38581943,5414.2218857,314,0.0378678860311618,0.0454644907414762
41860,2015,321206.16717518,10704.81454792,2476,0.0322520649734048,0.0294718353676968
41860,2017,315482.32461116,9604.00310492,2252,0.0295429314803661,0.0437098171193078
41860,2019,310420.73116876,16881.25265204,2522,0.0515769945998329,0.0551176129765151
42660,1985,105197.03,5120.44,241,0.0464154952066975,0.0525829564405845
42660,1987,97626.86,0,213,0,0.0401273251457952
42660,1989,97174.51,0,288,0,0.0593121906514685
42660,1991,81162.05,1697.17,223,0.0204825727299871,0.0592675508809876
42660,1993,88966.46,1717.31,299,0.0189373467821199,0.0483220239238019
42660,1995,102851.62,1319.77,225,0.0126692175270005,0.0475162758176226
42660,1997,80674.8891499,5332.2403334,202,0.0619976549087754,0.0560140631851382
42660,1999,88257.8025445,8737.5531773,229,0.0900821808660702,0.0535097147511419
42660,2001,90411.6422545,4403.9678387,222,0.0464477087092629,0.0634874322158707
42660,2003,79574.8035591,5986.7997532,225,0.0699706354420238,0.068747114010079
42660,2005,97860.7286488,4793.2833714,222,0.046693580475518,0.0714874634607607
42660,2007,97655.5214215,5839.6081639,191,0.0564239900688408,0.0959543535244008
42660,2009,104688.2753181,7072.79372291,192,0.0632849505073603,0.0768781000570475
42660,2011,87367.8216315,19780.6885049,216,0.184610019119437,0.0793232601186993
42660,2013,108465.8810816,4404.130575,214,0.0390194925149764,0.0754465599119237
42660,2015,282109.4630089,12343.01749984,2972,0.0419185380218715,0.0594539045381444
42660,2017,257914.10984896,22535.98248022,2766,0.0803564808734962,0.0736918862897553
42660,2019,212158.37580556,27757.32563336,2638,0.115696161055248,0.0850996821469626
47900,1985,46081.78,3578.08,275,0.0720517536698654,0.0614483530111062
47900,1987,59519,0,223,0,0.048992721716317
47900,1989,46981.07,1582.57,289,0.0325875490387459,0.0681775872219902
47900,1991,49770.13,0,226,0,0.0681329474515093
47900,1993,54298.13,1638.58,316,0.0292934639881395,0.0571874204943237
47900,1995,57890.29,2657.88,225,0.043896950147296,0.0563816723881443
47900,1997,47937.9828708,1651.6551986,197,0.0333064580202931,0.0648794597556599
47900,1999,53986.782544,1795.2571658,221,0.0321834263347061,0.0623751113216636
47900,2001,27268.0400889,0,207,0,0.0723528287863924
47900,2003,39782.8271557,4443.2225706,218,0.100466186740566,0.0776125105806008
47900,2005,21109.4428548,4910.9121155,195,0.188733478890099,0.0803528600312824
47900,2007,51756.8962154,5035.958676,183,0.0886723987661797,0.104819750094923
47900,2009,59656.028992,6880.5835361,188,0.103410487469499,0.0857434966275692
47900,2011,63982.8437275,3713.4979334,224,0.0548552232261147,0.088188656689221
47900,2013,58792.7629442,4088.6367253,220,0.0650214013490408,0.0843119564824454
47900,2015,196892.4017976,19068.98136394,2424,0.0882981072114931,0.0683193011086661
47900,2017,204944.05316872,14559.79107452,2378,0.0663304605197974,0.0825572828602771
47900,2019,181359.04077492,23942.26807614,2144,0.116620143388903,0.0939650787174843
